date,county,state,fips,cases,deaths
2020-04-16,Imperial,California,06025,143,2
2020-04-16,Inyo,California,06027,17,0
2020-04-16,Kern,California,06029,553,3
2020-04-16,Kings,California,06031,18,1
2020-04-16,Lake,California,06033,6,0
2020-04-16,Los Angeles,California,06037,10854,455
2020-04-16,Madera,California,06039,33,2
2020-04-16,Marin,California,06041,187,10
2020-04-16,Mendocino,California,06045,4,0
2020-04-16,Merced,California,06047,82,3
2020-04-16,Mono,California,06051,23,1
2020-04-16,Monterey,California,06053,119,3
2020-04-16,Napa,California,06055,40,2
2020-04-16,Nevada,California,06057,34,1
2020-04-16,Orange,California,06059,1425,25
2020-04-16,Placer,California,06061,130,8
2020-04-16,Plumas,California,06063,4,0
2020-04-16,Riverside,California,06065,2264,59
2020-04-16,Sacramento,California,06067,879,32
2020-04-16,San Benito,California,06069,42,2
2020-04-16,San Bernardino,California,06071,1032,47
2020-04-16,San Diego,California,06073,2087,63
2020-04-16,San Francisco,California,06075,1022,17
2020-04-16,San Joaquin,California,06077,369,17
2020-04-16,San Luis Obispo,California,06079,125,1
2020-04-16,San Mateo,California,06081,767,28
2020-04-16,Santa Barbara,California,06083,354,3
2020-04-16,Santa Clara,California,06085,1833,70
2020-04-16,Santa Cruz,California,06087,96,2
2020-04-16,Shasta,California,06089,26,3
2020-04-16,Siskiyou,California,06093,5,0
2020-04-16,Solano,California,06095,161,2
2020-04-16,Sonoma,California,06097,172,2
2020-04-16,Stanislaus,California,06099,187,4
2020-04-16,Sutter,California,06101,24,2
2020-04-16,Tehama,California,06103,1,0
2020-04-16,Tulare,California,06107,372,17
2020-04-16,Tuolumne,California,06109,2,0
2020-04-16,Ventura,California,06111,384,13
2020-04-16,Yolo,California,06113,125,7
2020-04-16,Yuba,California,06115,15,1
2020-04-17,Alameda,California,06001,1084,40
2020-04-17,Alpine,California,06003,1,0
2020-04-17,Amador,California,06005,6,0
2020-04-17,Butte,California,06007,16,0
2020-04-17,Calaveras,California,06009,12,0
2020-04-17,Colusa,California,06011,3,0
2020-04-17,Contra Costa,California,06013,648,19
2020-04-17,Del Norte,California,06015,2,0
2020-04-17,El Dorado,California,06017,36,0
2020-04-17,Fresno,California,06019,311,7
2020-04-17,Glenn,California,06021,4,0
2020-04-17,Humboldt,California,06023,52,0
2020-04-17,Imperial,California,06025,155,2
2020-04-17,Inyo,California,06027,18,0
2020-04-17,Kern,California,06029,553,3
2020-04-17,Kings,California,06031,20,1
2020-04-17,Lake,California,06033,6,0
2020-04-17,Los Angeles,California,06037,11391,495
2020-04-17,Madera,California,06039,33,2
2020-04-17,Marin,California,06041,187,10
2020-04-17,Mendocino,California,06045,4,0
2020-04-17,Merced,California,06047,85,3
2020-04-17,Mono,California,06051,23,1
2020-04-17,Monterey,California,06053,119,3
2020-04-17,Napa,California,06055,45,2
2020-04-17,Nevada,California,06057,36,1
2020-04-17,Orange,California,06059,1501,28
2020-04-17,Placer,California,06061,130,8
2020-04-17,Plumas,California,06063,4,0
2020-04-17,Riverside,California,06065,2457,69
2020-04-17,Sacramento,California,06067,896,32
2020-04-17,San Benito,California,06069,44,2
2020-04-17,San Bernardino,California,06071,1096,55
2020-04-17,San Diego,California,06073,2158,70
2020-04-17,San Francisco,California,06075,1061,20
2020-04-17,San Joaquin,California,06077,398,17
2020-04-17,San Luis Obispo,California,06079,127,1
2020-04-17,San Mateo,California,06081,797,28
2020-04-17,Santa Barbara,California,06083,373,3
2020-04-17,Santa Clara,California,06085,1870,74
2020-04-17,Santa Cruz,California,06087,98,2
2020-04-17,Shasta,California,06089,26,3
2020-04-17,Siskiyou,California,06093,5,0
2020-04-17,Solano,California,06095,174,2
2020-04-17,Sonoma,California,06097,180,2
2020-04-17,Stanislaus,California,06099,206,4
2020-04-17,Sutter,California,06101,25,2
2020-04-17,Tehama,California,06103,1,0
2020-04-17,Tulare,California,06107,382,17
2020-04-17,Tuolumne,California,06109,2,0
2020-04-17,Ventura,California,06111,396,13
2020-04-17,Yolo,California,06113,126,8
2020-04-17,Yuba,California,06115,15,1
2020-04-18,Alameda,California,06001,1135,41
2020-04-18,Alpine,California,06003,1,0
2020-04-18,Amador,California,06005,6,0
2020-04-18,Butte,California,06007,16,0
2020-04-18,Calaveras,California,06009,12,0
2020-04-18,Colusa,California,06011,3,0
2020-04-18,Contra Costa,California,06013,685,19
2020-04-18,Del Norte,California,06015,2,0
2020-04-18,El Dorado,California,06017,36,0
2020-04-18,Fresno,California,06019,315,7
2020-04-18,Glenn,California,06021,4,0
2020-04-18,Humboldt,California,06023,52,0
2020-04-18,Imperial,California,06025,155,2
2020-04-18,Inyo,California,06027,18,0
2020-04-18,Kern,California,06029,619,3
2020-04-18,Kings,California,06031,28,1
2020-04-18,Lake,California,06033,6,0
2020-04-18,Los Angeles,California,06037,12021,576
2020-04-18,Madera,California,06039,34,2
2020-04-18,Marin,California,06041,189,10
2020-04-18,Mendocino,California,06045,5,0
2020-04-18,Merced,California,06047,87,3
2020-04-18,Mono,California,06051,23,1
2020-04-18,Monterey,California,06053,136,3
2020-04-18,Napa,California,06055,47,2
2020-04-18,Nevada,California,06057,36,1
2020-04-18,Orange,California,06059,1556,32
2020-04-18,Placer,California,06061,131,8
2020-04-18,Plumas,California,06063,4,0
2020-04-18,Riverside,California,06065,2602,74
2020-04-18,Sacramento,California,06067,914,33
2020-04-18,San Benito,California,06069,44,2
2020-04-18,San Bernardino,California,06071,1219,57
2020-04-18,San Diego,California,06073,2213,71
2020-04-18,San Francisco,California,06075,1140,20
2020-04-18,San Joaquin,California,06077,410,17
2020-04-18,San Luis Obispo,California,06079,131,1
2020-04-18,San Mateo,California,06081,838,28
2020-04-18,Santa Barbara,California,06083,385,4
2020-04-18,Santa Clara,California,06085,1870,74
2020-04-18,Santa Cruz,California,06087,101,2
2020-04-18,Shasta,California,06089,26,3
2020-04-18,Siskiyou,California,06093,5,0
2020-04-18,Solano,California,06095,174,2
2020-04-18,Sonoma,California,06097,180,2
2020-04-18,Stanislaus,California,06099,221,4
2020-04-18,Sutter,California,06101,25,2
2020-04-18,Tehama,California,06103,1,0
2020-04-18,Tulare,California,06107,397,17
2020-04-18,Tuolumne,California,06109,2,0
2020-04-18,Ventura,California,06111,416,13
2020-04-18,Yolo,California,06113,137,8
2020-04-18,Yuba,California,06115,16,1
2020-04-19,Alameda,California,06001,1185,42
2020-04-19,Alpine,California,06003,1,0
2020-04-19,Amador,California,06005,6,0
2020-04-19,Butte,California,06007,16,0
2020-04-19,Calaveras,California,06009,12,0
2020-04-19,Colusa,California,06011,3,0
2020-04-19,Contra Costa,California,06013,693,20
2020-04-19,Del Norte,California,06015,2,0
2020-04-19,El Dorado,California,06017,36,0
2020-04-19,Fresno,California,06019,315,7
2020-04-19,Glenn,California,06021,4,0
2020-04-19,Humboldt,California,06023,52,0
2020-04-19,Imperial,California,06025,160,2
2020-04-19,Inyo,California,06027,18,0
2020-04-19,Kern,California,06029,623,3
2020-04-19,Kings,California,06031,30,1
2020-04-19,Lake,California,06033,6,0
2020-04-19,Los Angeles,California,06037,12341,600
2020-04-19,Madera,California,06039,34,2
2020-04-19,Marin,California,06041,195,10
2020-04-19,Mendocino,California,06045,5,0
2020-04-19,Merced,California,06047,90,3
2020-04-19,Mono,California,06051,23,1
2020-04-19,Monterey,California,06053,141,4
2020-04-19,Napa,California,06055,47,2
2020-04-19,Nevada,California,06057,36,1
2020-04-19,Orange,California,06059,1636,32
2020-04-19,Placer,California,06061,132,8
2020-04-19,Plumas,California,06063,4,0
2020-04-19,Riverside,California,06065,2638,75
2020-04-19,Sacramento,California,06067,925,34
2020-04-19,San Benito,California,06069,44,2
2020-04-19,San Bernardino,California,06071,1286,57
2020-04-19,San Diego,California,06073,2268,71
2020-04-19,San Francisco,California,06075,1160,20
2020-04-19,San Joaquin,California,06077,418,17
2020-04-19,San Luis Obispo,California,06079,132,1
2020-04-19,San Mateo,California,06081,838,28
2020-04-19,Santa Barbara,California,06083,394,4
2020-04-19,Santa Clara,California,06085,1870,74
2020-04-19,Santa Cruz,California,06087,104,2
2020-04-19,Shasta,California,06089,26,3
2020-04-19,Siskiyou,California,06093,5,0
2020-04-19,Solano,California,06095,174,2
2020-04-19,Sonoma,California,06097,181,2
2020-04-19,Stanislaus,California,06099,226,4
2020-04-19,Sutter,California,06101,26,2
2020-04-19,Tehama,California,06103,1,0
2020-04-19,Tulare,California,06107,411,17
2020-04-19,Tuolumne,California,06109,2,0
2020-04-19,Ventura,California,06111,416,13
2020-04-19,Yolo,California,06113,137,9
2020-04-19,Yuba,California,06115,16,1
2020-04-20,Alameda,California,06001,1212,42
2020-04-20,Alpine,California,06003,1,0
2020-04-20,Amador,California,06005,6,0
2020-04-20,Butte,California,06007,16,0
2020-04-20,Calaveras,California,06009,12,0
2020-04-20,Colusa,California,06011,3,0
2020-04-20,Contra Costa,California,06013,707,22
2020-04-20,Del Norte,California,06015,2,0
2020-04-20,El Dorado,California,06017,38,0
2020-04-20,Fresno,California,06019,351,7
2020-04-20,Glenn,California,06021,4,0
2020-04-20,Humboldt,California,06023,52,0
2020-04-20,Imperial,California,06025,160,2
2020-04-20,Inyo,California,06027,18,0
2020-04-20,Kern,California,06029,643,3
2020-04-20,Kings,California,06031,30,1
2020-04-20,Lake,California,06033,6,0
2020-04-20,Los Angeles,California,06037,13816,617
2020-04-20,Madera,California,06039,36,2
2020-04-20,Marin,California,06041,199,10
2020-04-20,Mendocino,California,06045,5,0
2020-04-20,Merced,California,06047,90,3
2020-04-20,Mono,California,06051,24,1
2020-04-20,Monterey,California,06053,148,4
2020-04-20,Napa,California,06055,49,2
2020-04-20,Nevada,California,06057,38,1
2020-04-20,Orange,California,06059,1676,33
2020-04-20,Placer,California,06061,132,8
2020-04-20,Plumas,California,06063,4,0
2020-04-20,Riverside,California,06065,2847,85
2020-04-20,Sacramento,California,06067,940,34
2020-04-20,San Benito,California,06069,44,2
2020-04-20,San Bernardino,California,06071,1406,60
2020-04-20,San Diego,California,06073,2325,72
2020-04-20,San Francisco,California,06075,1219,20
2020-04-20,San Joaquin,California,06077,446,18
2020-04-20,San Luis Obispo,California,06079,132,1
2020-04-20,San Mateo,California,06081,920,28
2020-04-20,Santa Barbara,California,06083,416,4
2020-04-20,Santa Clara,California,06085,1922,84
2020-04-20,Santa Cruz,California,06087,106,2
2020-04-20,Shasta,California,06089,26,3
2020-04-20,Siskiyou,California,06093,5,0
2020-04-20,Solano,California,06095,185,2
2020-04-20,Sonoma,California,06097,182,2
2020-04-20,Stanislaus,California,06099,226,4
2020-04-20,Sutter,California,06101,26,2
2020-04-20,Tehama,California,06103,1,0
2020-04-20,Tulare,California,06107,422,18
2020-04-20,Tuolumne,California,06109,2,0
2020-04-20,Ventura,California,06111,428,13
2020-04-20,Yolo,California,06113,142,10
2020-04-20,Yuba,California,06115,16,1
2020-04-21,Alameda,California,06001,1260,43
2020-04-21,Alpine,California,06003,1,0
2020-04-21,Amador,California,06005,7,0
2020-04-21,Butte,California,06007,16,0
2020-04-21,Calaveras,California,06009,12,0
2020-04-21,Colusa,California,06011,3,0
2020-04-21,Contra Costa,California,06013,749,22
2020-04-21,Del Norte,California,06015,2,0
2020-04-21,El Dorado,California,06017,39,0
2020-04-21,Fresno,California,06019,371,7
2020-04-21,Glenn,California,06021,4,0
2020-04-21,Humboldt,California,06023,52,0
2020-04-21,Imperial,California,06025,195,4
2020-04-21,Inyo,California,06027,18,0
2020-04-21,Kern,California,06029,671,3
2020-04-21,Kings,California,06031,32,1
2020-04-21,Lake,California,06033,6,0
2020-04-21,Los Angeles,California,06037,15140,663
2020-04-21,Madera,California,06039,36,2
2020-04-21,Marin,California,06041,200,10
2020-04-21,Mendocino,California,06045,5,0
2020-04-21,Merced,California,06047,92,3
2020-04-21,Mono,California,06051,24,1
2020-04-21,Monterey,California,06053,150,4
2020-04-21,Napa,California,06055,54,2
2020-04-21,Nevada,California,06057,38,1
2020-04-21,Orange,California,06059,1691,33
2020-04-21,Placer,California,06061,133,8
2020-04-21,Plumas,California,06063,4,0
2020-04-21,Riverside,California,06065,2960,93
2020-04-21,Sacramento,California,06067,954,35
2020-04-21,San Benito,California,06069,45,2
2020-04-21,San Bernardino,California,06071,1489,67
2020-04-21,San Diego,California,06073,2434,87
2020-04-21,San Francisco,California,06075,1234,20
2020-04-21,San Joaquin,California,06077,456,20
2020-04-21,San Luis Obispo,California,06079,134,1
2020-04-21,San Mateo,California,06081,935,28
2020-04-21,Santa Barbara,California,06083,429,5
2020-04-21,Santa Clara,California,06085,1946,89
2020-04-21,Santa Cruz,California,06087,108,2
2020-04-21,Shasta,California,06089,26,3
2020-04-21,Siskiyou,California,06093,5,0
2020-04-21,Solano,California,06095,186,3
2020-04-21,Sonoma,California,06097,192,2
2020-04-21,Stanislaus,California,06099,236,4
2020-04-21,Sutter,California,06101,26,2
2020-04-21,Tehama,California,06103,1,0
2020-04-21,Tulare,California,06107,436,22
2020-04-21,Tuolumne,California,06109,2,0
2020-04-21,Ventura,California,06111,443,13
2020-04-21,Yolo,California,06113,146,10
2020-04-21,Yuba,California,06115,16,1
2020-04-22,Alameda,California,06001,1260,43
2020-04-22,Alpine,California,06003,1,0
2020-04-22,Amador,California,06005,7,0
2020-04-22,Butte,California,06007,16,0
2020-04-22,Calaveras,California,06009,12,0
2020-04-22,Colusa,California,06011,3,0
2020-04-22,Contra Costa,California,06013,763,22
2020-04-22,Del Norte,California,06015,2,0
2020-04-22,El Dorado,California,06017,39,0
2020-04-22,Fresno,California,06019,384,7
2020-04-22,Glenn,California,06021,4,0
2020-04-22,Humboldt,California,06023,52,0
2020-04-22,Imperial,California,06025,214,4
2020-04-22,Inyo,California,06027,19,0
2020-04-22,Kern,California,06029,671,3
2020-04-22,Kings,California,06031,32,1
2020-04-22,Lake,California,06033,6,0
2020-04-22,Los Angeles,California,06037,16435,729
2020-04-22,Madera,California,06039,36,2
2020-04-22,Marin,California,06041,203,11
2020-04-22,Mendocino,California,06045,5,0
2020-04-22,Merced,California,06047,94,3
2020-04-22,Mono,California,06051,24,1
2020-04-22,Monterey,California,06053,154,4
2020-04-22,Napa,California,06055,58,2
2020-04-22,Nevada,California,06057,36,1
2020-04-22,Orange,California,06059,1753,34
2020-04-22,Placer,California,06061,133,8
2020-04-22,Plumas,California,06063,4,0
2020-04-22,Riverside,California,06065,3084,99
2020-04-22,Sacramento,California,06067,971,36
2020-04-22,San Benito,California,06069,46,2
2020-04-22,San Bernardino,California,06071,1489,67
2020-04-22,San Diego,California,06073,2491,96
2020-04-22,San Francisco,California,06075,1236,21
2020-04-22,San Joaquin,California,06077,472,20
2020-04-22,San Luis Obispo,California,06079,142,1
2020-04-22,San Mateo,California,06081,958,39
2020-04-22,Santa Barbara,California,06083,440,5
2020-04-22,Santa Clara,California,06085,1962,95
2020-04-22,Santa Cruz,California,06087,111,2
2020-04-22,Shasta,California,06089,27,3
2020-04-22,Siskiyou,California,06093,5,0
2020-04-22,Solano,California,06095,186,3
2020-04-22,Sonoma,California,06097,194,2
2020-04-22,Stanislaus,California,06099,251,5
2020-04-22,Sutter,California,06101,26,2
2020-04-22,Tehama,California,06103,1,0
2020-04-22,Tulare,California,06107,441,25
2020-04-22,Tuolumne,California,06109,2,0
2020-04-22,Ventura,California,06111,451,14
2020-04-22,Yolo,California,06113,151,12
2020-04-22,Yuba,California,06115,16,1
2020-04-23,Alameda,California,06001,1350,48
2020-04-23,Alpine,California,06003,1,0
2020-04-23,Amador,California,06005,7,0
2020-04-23,Butte,California,06007,16,0
2020-04-23,Calaveras,California,06009,13,0
2020-04-23,Colusa,California,06011,3,0
2020-04-23,Contra Costa,California,06013,772,23
2020-04-23,Del Norte,California,06015,2,0
2020-04-23,El Dorado,California,06017,40,0
2020-04-23,Fresno,California,06019,419,7
2020-04-23,Glenn,California,06021,5,0
2020-04-23,Humboldt,California,06023,52,0
2020-04-23,Imperial,California,06025,232,8
2020-04-23,Inyo,California,06027,19,0
2020-04-23,Kern,California,06029,713,4
2020-04-23,Kings,California,06031,35,1
2020-04-23,Lake,California,06033,6,0
2020-04-23,Los Angeles,California,06037,17508,797
2020-04-23,Madera,California,06039,39,2
2020-04-23,Marin,California,06041,209,11
2020-04-23,Mendocino,California,06045,5,0
2020-04-23,Merced,California,06047,100,3
2020-04-23,Mono,California,06051,24,1
2020-04-23,Monterey,California,06053,164,4
2020-04-23,Napa,California,06055,58,2
2020-04-23,Nevada,California,06057,36,1
2020-04-23,Orange,California,06059,1827,36
2020-04-23,Placer,California,06061,136,8
2020-04-23,Plumas,California,06063,4,0
2020-04-23,Riverside,California,06065,3218,109
2020-04-23,Sacramento,California,06067,987,41
2020-04-23,San Benito,California,06069,47,2
2020-04-23,San Bernardino,California,06071,1564,72
2020-04-23,San Diego,California,06073,2643,112
2020-04-23,San Francisco,California,06075,1305,21
2020-04-23,San Joaquin,California,06077,487,22
2020-04-23,San Luis Obispo,California,06079,149,1
2020-04-23,San Mateo,California,06081,966,39
2020-04-23,Santa Barbara,California,06083,451,5
2020-04-23,Santa Clara,California,06085,1987,96
2020-04-23,Santa Cruz,California,06087,114,2
2020-04-23,Shasta,California,06089,27,3
2020-04-23,Siskiyou,California,06093,5,0
2020-04-23,Solano,California,06095,195,4
2020-04-23,Sonoma,California,06097,216,2
2020-04-23,Stanislaus,California,06099,258,5
2020-04-23,Sutter,California,06101,28,2
2020-04-23,Tehama,California,06103,1,0
2020-04-23,Tulare,California,06107,453,25
2020-04-23,Tuolumne,California,06109,2,0
2020-04-23,Unknown,California,,3,0
2020-04-23,Ventura,California,06111,465,16
2020-04-23,Yolo,California,06113,155,12
2020-04-23,Yuba,California,06115,16,1
2020-04-24,Alameda,California,06001,1422,48
2020-04-24,Alpine,California,06003,1,0
2020-04-24,Amador,California,06005,7,0
2020-04-24,Butte,California,06007,16,0
2020-04-24,Calaveras,California,06009,13,0
2020-04-24,Colusa,California,06011,3,0
2020-04-24,Contra Costa,California,06013,786,23
2020-04-24,Del Norte,California,06015,2,0
2020-04-24,El Dorado,California,06017,42,0
2020-04-24,Fresno,California,06019,443,7
2020-04-24,Glenn,California,06021,5,0
2020-04-24,Humboldt,California,06023,53,0
2020-04-24,Imperial,California,06025,251,8
2020-04-24,Inyo,California,06027,19,1
2020-04-24,Kern,California,06029,744,4
2020-04-24,Kings,California,06031,47,1
2020-04-24,Lake,California,06033,6,0
2020-04-24,Los Angeles,California,06037,18545,850
2020-04-24,Madera,California,06039,39,2
2020-04-24,Marin,California,06041,212,12
2020-04-24,Mendocino,California,06045,11,0
2020-04-24,Merced,California,06047,102,3
2020-04-24,Mono,California,06051,24,1
2020-04-24,Monterey,California,06053,169,4
2020-04-24,Napa,California,06055,58,2
2020-04-24,Nevada,California,06057,37,1
2020-04-24,Orange,California,06059,1845,36
2020-04-24,Placer,California,06061,139,8
2020-04-24,Plumas,California,06063,4,0
2020-04-24,Riverside,California,06065,3315,112
2020-04-24,Sacramento,California,06067,1019,41
2020-04-24,San Benito,California,06069,47,2
2020-04-24,San Bernardino,California,06071,1666,80
2020-04-24,San Diego,California,06073,2826,102
2020-04-24,San Francisco,California,06075,1343,22
2020-04-24,San Joaquin,California,06077,495,24
2020-04-24,San Luis Obispo,California,06079,163,1
2020-04-24,San Mateo,California,06081,989,41
2020-04-24,Santa Barbara,California,06083,460,6
2020-04-24,Santa Clara,California,06085,2018,99
2020-04-24,Santa Cruz,California,06087,115,2
2020-04-24,Shasta,California,06089,30,4
2020-04-24,Siskiyou,California,06093,5,0
2020-04-24,Solano,California,06095,199,4
2020-04-24,Sonoma,California,06097,217,2
2020-04-24,Stanislaus,California,06099,264,5
2020-04-24,Sutter,California,06101,28,2
2020-04-24,Tehama,California,06103,1,1
2020-04-24,Tulare,California,06107,472,28
2020-04-24,Tuolumne,California,06109,2,0
2020-04-24,Ventura,California,06111,476,16
2020-04-24,Yolo,California,06113,157,13
2020-04-24,Yuba,California,06115,16,1
2020-04-25,Alameda,California,06001,1458,52
2020-04-25,Alpine,California,06003,1,0
2020-04-25,Amador,California,06005,7,0
2020-04-25,Butte,California,06007,16,0
2020-04-25,Calaveras,California,06009,13,0
2020-04-25,Colusa,California,06011,3,0
2020-04-25,Contra Costa,California,06013,805,25
2020-04-25,Del Norte,California,06015,2,0
2020-04-25,El Dorado,California,06017,42,0
2020-04-25,Fresno,California,06019,458,7
2020-04-25,Glenn,California,06021,5,0
2020-04-25,Humboldt,California,06023,53,0
2020-04-25,Imperial,California,06025,251,7
2020-04-25,Inyo,California,06027,19,1
2020-04-25,Kern,California,06029,764,4
2020-04-25,Kings,California,06031,52,1
2020-04-25,Lake,California,06033,6,0
2020-04-25,Los Angeles,California,06037,19107,895
2020-04-25,Madera,California,06039,40,2
2020-04-25,Marin,California,06041,223,12
2020-04-25,Mendocino,California,06045,11,0
2020-04-25,Merced,California,06047,102,3
2020-04-25,Mono,California,06051,24,1
2020-04-25,Monterey,California,06053,176,4
2020-04-25,Napa,California,06055,61,2
2020-04-25,Nevada,California,06057,37,1
2020-04-25,Orange,California,06059,1969,38
2020-04-25,Placer,California,06061,139,8
2020-04-25,Plumas,California,06063,4,0
2020-04-25,Riverside,California,06065,3409,117
2020-04-25,Sacramento,California,06067,1025,41
2020-04-25,San Benito,California,06069,47,2
2020-04-25,San Bernardino,California,06071,1732,82
2020-04-25,San Diego,California,06073,2943,111
2020-04-25,San Francisco,California,06075,1357,22
2020-04-25,San Joaquin,California,06077,507,25
2020-04-25,San Luis Obispo,California,06079,165,1
2020-04-25,San Mateo,California,06081,1019,41
2020-04-25,Santa Barbara,California,06083,466,6
2020-04-25,Santa Clara,California,06085,2040,100
2020-04-25,Santa Cruz,California,06087,115,2
2020-04-25,Shasta,California,06089,30,4
2020-04-25,Siskiyou,California,06093,5,0
2020-04-25,Solano,California,06095,204,4
2020-04-25,Sonoma,California,06097,218,2
2020-04-25,Stanislaus,California,06099,286,5
2020-04-25,Sutter,California,06101,29,2
2020-04-25,Tehama,California,06103,1,0
2020-04-25,Tulare,California,06107,491,32
2020-04-25,Tuolumne,California,06109,3,0
2020-04-25,Ventura,California,06111,476,16
2020-04-25,Yolo,California,06113,158,13
2020-04-25,Yuba,California,06115,16,1
2020-04-26,Alameda,California,06001,1489,52
2020-04-26,Alpine,California,06003,1,0
2020-04-26,Amador,California,06005,7,0
2020-04-26,Butte,California,06007,16,0
2020-04-26,Calaveras,California,06009,13,0
2020-04-26,Colusa,California,06011,3,0
2020-04-26,Contra Costa,California,06013,817,25
2020-04-26,Del Norte,California,06015,3,0
2020-04-26,El Dorado,California,06017,42,0
2020-04-26,Fresno,California,06019,458,7
2020-04-26,Glenn,California,06021,5,0
2020-04-26,Humboldt,California,06023,53,0
2020-04-26,Imperial,California,06025,251,7
2020-04-26,Inyo,California,06027,19,1
2020-04-26,Kern,California,06029,809,4
2020-04-26,Kings,California,06031,67,1
2020-04-26,Lake,California,06033,6,0
2020-04-26,Los Angeles,California,06037,19528,913
2020-04-26,Madera,California,06039,41,2
2020-04-26,Marin,California,06041,224,12
2020-04-26,Mendocino,California,06045,11,0
2020-04-26,Merced,California,06047,105,3
2020-04-26,Mono,California,06051,24,1
2020-04-26,Monterey,California,06053,183,4
2020-04-26,Napa,California,06055,61,2
2020-04-26,Nevada,California,06057,37,1
2020-04-26,Orange,California,06059,2074,39
2020-04-26,Placer,California,06061,141,8
2020-04-26,Plumas,California,06063,4,0
2020-04-26,Riverside,California,06065,3563,118
2020-04-26,Sacramento,California,06067,1037,41
2020-04-26,San Benito,California,06069,47,2
2020-04-26,San Bernardino,California,06071,1751,82
2020-04-26,San Diego,California,06073,3043,111
2020-04-26,San Francisco,California,06075,1411,22
2020-04-26,San Joaquin,California,06077,523,25
2020-04-26,San Luis Obispo,California,06079,166,1
2020-04-26,San Mateo,California,06081,1019,41
2020-04-26,Santa Barbara,California,06083,471,7
2020-04-26,Santa Clara,California,06085,2084,101
2020-04-26,Santa Cruz,California,06087,120,2
2020-04-26,Shasta,California,06089,30,4
2020-04-26,Siskiyou,California,06093,5,0
2020-04-26,Solano,California,06095,204,4
2020-04-26,Sonoma,California,06097,220,2
2020-04-26,Stanislaus,California,06099,294,5
2020-04-26,Sutter,California,06101,29,2
2020-04-26,Tehama,California,06103,1,0
2020-04-26,Tulare,California,06107,504,32
2020-04-26,Tuolumne,California,06109,3,0
2020-04-26,Ventura,California,06111,497,17
2020-04-26,Yolo,California,06113,161,14
2020-04-26,Yuba,California,06115,16,1
2020-04-27,Alameda,California,06001,1519,56
2020-04-27,Alpine,California,06003,1,0
2020-04-27,Amador,California,06005,7,0
2020-04-27,Butte,California,06007,16,0
2020-04-27,Calaveras,California,06009,13,0
2020-04-27,Colusa,California,06011,3,0
2020-04-27,Contra Costa,California,06013,830,25
2020-04-27,Del Norte,California,06015,3,0
2020-04-27,El Dorado,California,06017,43,0
2020-04-27,Fresno,California,06019,498,7
2020-04-27,Glenn,California,06021,5,0
2020-04-27,Humboldt,California,06023,53,0
2020-04-27,Imperial,California,06025,284,7
2020-04-27,Inyo,California,06027,20,1
2020-04-27,Kern,California,06029,837,5
2020-04-27,Kings,California,06031,71,1
2020-04-27,Lake,California,06033,6,0
2020-04-27,Los Angeles,California,06037,20417,942
2020-04-27,Madera,California,06039,44,2
2020-04-27,Marin,California,06041,225,12
2020-04-27,Mendocino,California,06045,11,0
2020-04-27,Merced,California,06047,110,3
2020-04-27,Mono,California,06051,26,1
2020-04-27,Monterey,California,06053,185,4
2020-04-27,Napa,California,06055,65,2
2020-04-27,Nevada,California,06057,39,1
2020-04-27,Orange,California,06059,2126,40
2020-04-27,Placer,California,06061,143,8
2020-04-27,Plumas,California,06063,4,0
2020-04-27,Riverside,California,06065,3643,141
2020-04-27,Sacramento,California,06067,1045,41
2020-04-27,San Benito,California,06069,48,2
2020-04-27,San Bernardino,California,06071,1772,82
2020-04-27,San Diego,California,06073,3141,123
2020-04-27,San Francisco,California,06075,1427,23
2020-04-27,San Joaquin,California,06077,527,25
2020-04-27,San Luis Obispo,California,06079,169,1
2020-04-27,San Mateo,California,06081,1080,46
2020-04-27,Santa Barbara,California,06083,471,7
2020-04-27,Santa Clara,California,06085,2105,104
2020-04-27,Santa Cruz,California,06087,124,2
2020-04-27,Shasta,California,06089,30,4
2020-04-27,Siskiyou,California,06093,5,0
2020-04-27,Solano,California,06095,231,4
2020-04-27,Sonoma,California,06097,222,2
2020-04-27,Stanislaus,California,06099,312,7
2020-04-27,Sutter,California,06101,29,2
2020-04-27,Tehama,California,06103,1,1
2020-04-27,Tulare,California,06107,532,32
2020-04-27,Tuolumne,California,06109,4,0
2020-04-27,Unknown,California,,3,0
2020-04-27,Ventura,California,06111,509,17
2020-04-27,Yolo,California,06113,161,16
2020-04-27,Yuba,California,06115,16,1
2020-04-28,Alameda,California,06001,1554,59
2020-04-28,Alpine,California,06003,1,0
2020-04-28,Amador,California,06005,7,0
2020-04-28,Butte,California,06007,16,0
2020-04-28,Calaveras,California,06009,13,0
2020-04-28,Colusa,California,06011,3,0
2020-04-28,Contra Costa,California,06013,843,25
2020-04-28,Del Norte,California,06015,3,0
2020-04-28,El Dorado,California,06017,44,0
2020-04-28,Fresno,California,06019,521,7
2020-04-28,Glenn,California,06021,5,0
2020-04-28,Humboldt,California,06023,53,0
2020-04-28,Imperial,California,06025,304,8
2020-04-28,Inyo,California,06027,20,1
2020-04-28,Kern,California,06029,865,5
2020-04-28,Kings,California,06031,79,1
2020-04-28,Lake,California,06033,6,0
2020-04-28,Los Angeles,California,06037,20976,1000
2020-04-28,Madera,California,06039,45,2
2020-04-28,Marin,California,06041,227,12
2020-04-28,Mariposa,California,06043,1,0
2020-04-28,Mendocino,California,06045,11,0
